InvoiceHeader__InvoiceNumber,InvoiceHeader__AccountName,InvoiceHeader__AccountStreet,InvoiceHeader__AccountCity,InvoiceHeader__AccountZIP,InvoiceHeader__AccountCountry,InvoiceHeader__BillingAccountNumber,InvoiceHeader__BillingAccountName,InvoiceHeader__BillingAccountStreet,InvoiceHeader__BillingAccountCity,InvoiceHeader__BillingAccountZIP,InvoiceHeader__BillingAccountCountry,InvoiceHeader__IssueDate,InvoiceHeader__DueDate,InvoiceHeader__DeliveryDate,InvoiceHeader__Currency,InvoiceHeader__TotalNetAmount,InvoiceHeader__TotalVAT,InvoiceHeader__TotalAmount,InvoiceHeader__Taxes__TaxItem__TaxRate,InvoiceHeader__Taxes__TaxItem__TaxBase,InvoiceHeader__Taxes__TaxItem__TaxAmount,Subscribers__Subscriber__MSISDN,Subscribers__Subscriber__SubscriberTotalNETAmount,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__Site,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeType,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeName,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__PeriodStart,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__PeriodEnd,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeUOM,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeNetAmount,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__VAT,Subscribers__Subscriber__InvoiceLines__UsageLines,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Site,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageItemName,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Amount,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Volume,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageUOM,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageItemNetAmount,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__VAT
,,,,,,,,,,,,,,,,,,,,,,421915333333,,,,,,,,,,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,1.0,78.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907024010,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,48.0,26404.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907024010,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,171312128.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907024010,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,45.0,4485.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907024010,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,10.0,1526.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907024010,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,4.0,373.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948961465,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,5004416000.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948961465,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948049282,3.812,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-19,2024-11-30,Money,3.8,20%,,NOVEM IT s.r.o.,Volania v roamingu,2.0,350.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-19,2024-11-30,Money,0.012,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),11.0,2618528768.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,32.0,3428.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,27.0,3447.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,25.0,25.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,27.0,1922.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,30.0,2257.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,26.0,26.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,85.0,9494.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,112.0,14155.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),19.0,4922774528.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,7.0,930.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,408.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,10.0,10.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,11.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),2.0,6103040.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,16.0,16.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948049282,,,,,,,,,,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,10.0,1376.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907961191,12.85,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania do siete O2,12.0,435.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907961191,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania v roamingu prijaté,5.0,688.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907961191,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,8.0,2778.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907961191,,,,,,,,,,,NOVEM IT s.r.o.,Dobry anjel | SMS ZBIERKA | Jednorazová platba | 840,1.0,33200.0,Money,3.32,0%
,,,,,,,,,,,,,,,,,,,,,,421907961191,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,48.0,5867.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907961191,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,18.0,1505.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907961191,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,16.0,16.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907961191,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),27.0,1231016960.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907961191,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),7.0,1510081536.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907961191,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907033412,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,37.0,2501.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907033412,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,66.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907033412,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,14.0,3927.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907033412,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,21.0,4582.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907033412,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666366,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,39.0,4517.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666366,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,11.0,974.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666366,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,23.0,23.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666366,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,4.0,1299.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666366,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,850448384.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666366,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,6.0,349.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666366,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,28.0,28.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania do siete O2,84.0,9293.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,236.0,28761.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,92.0,11415.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Info SMS | Info SMS | Jednorazová platba | 7779,3.0,0.0,Money,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,7.0,246.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,27.0,2298.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),27.0,5659507712.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,55.0,55.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,18.0,2401.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),9.0,1993175040.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905345225,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,42.0,42.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948024648,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,5.0,736.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948024648,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,1.0,5.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948024648,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),26.0,1941483520.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948024648,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),1.0,37888.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948024648,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948024648,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,3.0,338.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948024648,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,6.0,6.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948024648,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,1.0,30.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421911402011,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,1552.0,1552.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421911402011,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),4.0,159744.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421911402011,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do zahraničia,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421911402011,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,488.0,488.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421911402011,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,653.0,60061.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421944234252,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,4.0,4.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421944234252,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,33.0,3405.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421944234252,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,10655735808.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421944234252,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421944234252,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,16.0,952.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421944234252,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,45.0,2195.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421944234252,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,1.0,3.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907828838,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,1505029120.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907828838,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,9.0,9.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907828838,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,2.0,660.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907828838,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,46.0,3468.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907828838,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,14.0,402.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,"421911315912, Róbert Recska ",9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,59.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,"421911315912, Róbert Recska ",,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,2.0,23.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,"421911315912, Róbert Recska ",,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,"421911315912, Róbert Recska ",,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,37.0,5265.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,"421911315912, Róbert Recska ",,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,12742220800.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,"421911315912, Róbert Recska ",,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,1.0,17.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,"421911315912, Róbert Recska ",,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),7.0,216357888.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907433325,12.28,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,3.0,3.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907433325,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),23.0,2506280960.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907433325,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,7.0,7.0,occurrence,1.75,20%
,,,,,,,,,,,,,,,,,,,,,,421907433325,,,,,,,,,,,NOVEM IT s.r.o.,Správa cestovného ruchu Senec s.r.o. | Parkovné | Jednorazová platba | 2200,1.0,10000.0,Money,1.0,0%
,,,,,,,,,,,,,,,,,,,,,,421907433325,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,37.0,1683.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907433325,,,,,,,,,,,NOVEM IT s.r.o.,BPS PARK a.s. | Parkovné Bratislava | Jednorazová platba | 2200,1.0,0.0,Money,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907433325,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,12.0,1441.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907433325,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,6.0,6.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907433325,,,,,,,,,,,NOVEM IT s.r.o.,Služby mobilnej zábavy partnerov poskytovateľa | 2200,1.0,0.0,Money,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421907433325,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,19.0,1169.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918828888,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do siete O2,6.0,661.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918828888,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,4.0,4.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918828888,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,38.0,1682.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918828888,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,108.0,10450.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918828888,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,472741888.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918828888,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,6.0,6.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421903253978,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,14.0,14.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421903253978,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,26.0,1161.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421903253978,,,,,,,,,,,NOVEM IT s.r.o.,Volania na čísla so špec. sadzbou,1.0,615.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421903253978,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,3396696064.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421903253978,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,26.0,3402.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421903253978,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,3.0,384.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421903253978,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421903253978,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,32.0,4213.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948699973,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,29271040.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948699973,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948298973,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,15116288.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948298973,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421944644355,0.1802,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),2.0,51200.0,Byte,0.0002,20%
,,,,,,,,,,,,,,,,,,,,,,421944644355,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421910666266,0.7335,NOVEM IT s.r.o.,recurring_arrears,e-Net Fér bez dát,2024-11-01,2024-11-30,Money,0.15,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,1.0,46.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421910666266,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),22.0,102451200.0,Byte,0.4885,20%
,,,,,,,,,,,,,,,,,,,,,,421910666266,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,78.0,Second,0.065,20%
,,,,,,,,,,,,,,,,,,,,,,421948312962,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,1686528.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948312962,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
